variant,block,symbol_id,symbol,count,empirical_frequency,smoothed_frequency
ud23,THUCYDIDES,33,ADV_PART:root,1,0.00010699764605178686,0.00015964240102171138
ud23,THUCYDIDES,34,ADV_PART:xcomp,1,0.00010699764605178686,0.00015964240102171138
ud23,THUCYDIDES,35,AUX:aux,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,36,AUX:conj,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,37,AUX:cop,135,0.014444682216991226,0.014421030225627927
ud23,THUCYDIDES,38,CCONJ:advmod,1,0.00010699764605178686,0.00015964240102171138
ud23,THUCYDIDES,39,CCONJ:case,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,40,CCONJ:cc,468,0.050074898352236254,0.04986164325244785
ud23,THUCYDIDES,41,CCONJ:conj,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,42,CCONJ:mark,31,0.0033169270276053927,0.003352490421455939
ud23,THUCYDIDES,43,CCONJ:nmod,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,44,CCONJ:obj,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,45,CCONJ:obl,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,46,DET:advmod,1,0.00010699764605178686,0.00015964240102171138
ud23,THUCYDIDES,47,DET:det,1198,0.12818317997004067,0.1275542784163474
ud23,THUCYDIDES,48,DET:root,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,49,DET:xcomp,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,50,NOUN:acl,10,0.0010699764605178687,0.0011174968071519795
ud23,THUCYDIDES,51,NOUN:advcl,6,0.0006419858763107211,0.0006917837377607493
ud23,THUCYDIDES,52,NOUN:appos,6,0.0006419858763107211,0.0006917837377607493
ud23,THUCYDIDES,53,NOUN:case,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,54,NOUN:conj,154,0.016477637491975176,0.016443167305236272
ud23,THUCYDIDES,55,NOUN:iobj,19,0.0020329552749839505,0.002075351213282248
ud23,THUCYDIDES,56,NOUN:nmod,354,0.03787716670233255,0.037728820774797785
ud23,THUCYDIDES,57,NOUN:nsubj,352,0.03766317141022898,0.03751596424010217
ud23,THUCYDIDES,58,NOUN:obj,415,0.044404023111491546,0.04422094508301405
ud23,THUCYDIDES,59,NOUN:obl,467,0.04996790070618446,0.04975521498510004
ud23,THUCYDIDES,60,NOUN:root,15,0.001604964690776803,0.0016496381438910175
ud23,THUCYDIDES,61,NOUN:xcomp,38,0.004065910549967901,0.004097488292890592
ud23,THUCYDIDES,62,NUM:advcl,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,63,NUM:conj,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,64,NUM:nsubj,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,65,NUM:nummod,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,66,NUM:obj,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,67,NUM:obl,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,68,NUM:root,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,69,NUM:xcomp,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,70,PRON:acl,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,71,PRON:advcl,1,0.00010699764605178686,0.00015964240102171138
ud23,THUCYDIDES,72,PRON:appos,1,0.00010699764605178686,0.00015964240102171138
ud23,THUCYDIDES,73,PRON:conj,9,0.0009629788144660818,0.001011068539804172
ud23,THUCYDIDES,74,PRON:iobj,25,0.0026749411512946714,0.0027139208173690933
ud23,THUCYDIDES,75,PRON:nmod,96,0.010271774020971538,0.010270327799063431
ud23,THUCYDIDES,76,PRON:nsubj,144,0.015407661031457309,0.015378884631758195
ud23,THUCYDIDES,77,PRON:obj,208,0.022255510378771666,0.02219029374201788
ud23,THUCYDIDES,78,PRON:obl,167,0.017868606890648404,0.017826734780757768
ud23,THUCYDIDES,79,PRON:parataxis,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,80,PRON:root,2,0.00021399529210357372,0.00026607066836951894
ud23,THUCYDIDES,81,PRON:xcomp,7,0.000748983522362508,0.0007982120051085569
ud23,THUCYDIDES,82,SCONJ:case,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,83,SCONJ:cc,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,84,SCONJ:mark,155,0.016584635138026962,0.016549595572584078
ud23,THUCYDIDES,85,SCONJ:nmod,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,86,SCONJ:xcomp,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,87,VERB:acl,88,0.009415792852557245,0.009418901660280971
ud23,THUCYDIDES,88,VERB:advcl,499,0.05339182537984164,0.05316091954022988
ud23,THUCYDIDES,89,VERB:appos,4,0.00042799058420714745,0.0004789272030651341
ud23,THUCYDIDES,90,VERB:case,0,0.0,5.321413367390379e-05
ud23,THUCYDIDES,91,VERB:ccomp,76,0.008131821099935802,0.008141762452107279
ud23,THUCYDIDES,92,VERB:conj,275,0.029424352664241385,0.029320987654320986
ud23,THUCYDIDES,93,VERB:csubj,48,0.005135887010485769,0.005161770966368668
ud23,THUCYDIDES,94,VERB:nmod,86,0.00920179756045367,0.009206045125585356
ud23,THUCYDIDES,95,VERB:nsubj,14,0.001497967044725016,0.0015432098765432098
ud23,THUCYDIDES,96,VERB:obl,13,0.0013909693986732291,0.0014367816091954023
ud23,THUCYDIDES,97,VERB:parataxis,1,0.00010699764605178686,0.00015964240102171138
ud23,THUCYDIDES,98,VERB:root,493,0.052749839503530925,0.05252234993614304
ud23,THUCYDIDES,99,VERB:xcomp,158,0.016905628076182323,0.016868880374627502
ud23_oth,ATHENAEUS,0,ADJ:advcl,36,0.001549653480263441,0.001567633732042004
ud23_oth,ATHENAEUS,1,ADJ:advmod,151,0.006499935431104989,0.006506753709708592
ud23_oth,ATHENAEUS,2,ADJ:amod,169,0.007274762171236709,0.0072798333583868405
ud23_oth,ATHENAEUS,3,ADJ:appos,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,4,ADJ:conj,124,0.005337695320907408,0.0053471342366912195
ud23_oth,ATHENAEUS,5,ADJ:iobj,10,0.00043045930007317806,0.000450963128395645
ud23_oth,ATHENAEUS,6,ADJ:nmod,1122,0.04829753346821058,0.048210105868963
ud23_oth,ATHENAEUS,7,ADJ:nsubj,96,0.00413240928070251,0.0041445658943028325
ud23_oth,ATHENAEUS,8,ADJ:obj,183,0.007877405191339159,0.007881117529581034
ud23_oth,ATHENAEUS,9,ADJ:obl,120,0.0051655116008781365,0.005175338759207164
ud23_oth,ATHENAEUS,10,ADJ:oth,11,0.0004735052300804959,0.0004939119977666588
ud23_oth,ATHENAEUS,11,ADJ:parataxis,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,12,ADJ:root,72,0.003099306960526882,0.003113793029398501
ud23_oth,ATHENAEUS,13,ADJ:xcomp,179,0.007705221471309888,0.007709322052096979
ud23_oth,ATHENAEUS,14,ADP:advcl,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,15,ADP:case,1770,0.07619129611295251,0.07604097322137995
ud23_oth,ATHENAEUS,16,ADP:cc,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,17,ADP:conj,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,18,ADP:mark,4,0.00017218372002927122,0.00019326991216956214
ud23_oth,ATHENAEUS,19,ADP:nmod,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,20,ADP:nsubj,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,21,ADP:obj,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,22,ADP:root,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,23,ADV_PART:acl,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,24,ADV_PART:advcl,3,0.00012913779002195344,0.00015032104279854831
ud23_oth,ATHENAEUS,25,ADV_PART:advmod,3076,0.13240928070250957,0.13213219661992398
ud23_oth,ATHENAEUS,26,ADV_PART:case,2,8.609186001463561e-05,0.00010737217342753451
ud23_oth,ATHENAEUS,27,ADV_PART:cc,4,0.00017218372002927122,0.00019326991216956214
ud23_oth,ATHENAEUS,28,ADV_PART:conj,6,0.00025827558004390687,0.00027916765091158974
ud23_oth,ATHENAEUS,29,ADV_PART:mark,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,30,ADV_PART:nmod,29,0.0012483319702122164,0.0012669916464449072
ud23_oth,ATHENAEUS,31,ADV_PART:nsubj,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,32,ADV_PART:obj,8,0.00034436744005854244,0.00036506538965361734
ud23_oth,ATHENAEUS,33,ADV_PART:obl,2,8.609186001463561e-05,0.00010737217342753451
ud23_oth,ATHENAEUS,34,ADV_PART:oth,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,35,ADV_PART:root,3,0.00012913779002195344,0.00015032104279854831
ud23_oth,ATHENAEUS,36,ADV_PART:xcomp,3,0.00012913779002195344,0.00015032104279854831
ud23_oth,ATHENAEUS,37,AUX:aux,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,38,AUX:conj,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,39,AUX:cop,355,0.015281305152597822,0.015268323061395408
ud23_oth,ATHENAEUS,40,CCONJ:advmod,4,0.00017218372002927122,0.00019326991216956214
ud23_oth,ATHENAEUS,41,CCONJ:case,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,42,CCONJ:cc,797,0.034307606215832294,0.03425172332338351
ud23_oth,ATHENAEUS,43,CCONJ:conj,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,44,CCONJ:mark,32,0.0013774697602341698,0.0013958382545579487
ud23_oth,ATHENAEUS,45,CCONJ:nmod,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,46,CCONJ:obj,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,47,CCONJ:obl,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,48,DET:advmod,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,49,DET:det,3040,0.13085962722224614,0.1305860373225675
ud23_oth,ATHENAEUS,50,DET:root,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,51,DET:xcomp,3,0.00012913779002195344,0.00015032104279854831
ud23_oth,ATHENAEUS,52,NOUN:acl,11,0.0004735052300804959,0.0004939119977666588
ud23_oth,ATHENAEUS,53,NOUN:advcl,14,0.0006026430201024494,0.0006227586058797002
ud23_oth,ATHENAEUS,54,NOUN:appos,36,0.001549653480263441,0.001567633732042004
ud23_oth,ATHENAEUS,55,NOUN:case,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,56,NOUN:conj,348,0.014979983642546598,0.014967680975798313
ud23_oth,ATHENAEUS,57,NOUN:iobj,62,0.002668847660453704,0.002684304335688363
ud23_oth,ATHENAEUS,58,NOUN:nmod,1163,0.05006241659851061,0.04997100951317457
ud23_oth,ATHENAEUS,59,NOUN:nsubj,1274,0.05484051482932289,0.0547383340133571
ud23_oth,ATHENAEUS,60,NOUN:obj,1250,0.05380741250914726,0.053707561148452765
ud23_oth,ATHENAEUS,61,NOUN:obl,1275,0.05488356075933021,0.05478128288272811
ud23_oth,ATHENAEUS,62,NOUN:oth,79,0.003400628470578107,0.0034144351149955976
ud23_oth,ATHENAEUS,63,NOUN:root,58,0.002496663940424433,0.0025125088582043076
ud23_oth,ATHENAEUS,64,NOUN:xcomp,149,0.006413843571090354,0.006420855970966565
ud23_oth,ATHENAEUS,65,NUM:advcl,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,66,NUM:conj,2,8.609186001463561e-05,0.00010737217342753451
ud23_oth,ATHENAEUS,67,NUM:nsubj,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,68,NUM:nummod,14,0.0006026430201024494,0.0006227586058797002
ud23_oth,ATHENAEUS,69,NUM:obj,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,70,NUM:obl,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,71,NUM:root,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,72,NUM:xcomp,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,73,PRON:acl,5,0.00021522965003658903,0.00023621878154057594
ud23_oth,ATHENAEUS,74,PRON:advcl,3,0.00012913779002195344,0.00015032104279854831
ud23_oth,ATHENAEUS,75,PRON:appos,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,76,PRON:conj,14,0.0006026430201024494,0.0006227586058797002
ud23_oth,ATHENAEUS,77,PRON:iobj,68,0.0029271232404976108,0.002941997551914446
ud23_oth,ATHENAEUS,78,PRON:nmod,228,0.00981447204166846,0.009813816651276655
ud23_oth,ATHENAEUS,79,PRON:nsubj,319,0.01373165167233438,0.013722163764038911
ud23_oth,ATHENAEUS,80,PRON:obj,441,0.018983255133227152,0.018961925827302595
ud23_oth,ATHENAEUS,81,PRON:obl,280,0.012052860402048986,0.012047157858569373
ud23_oth,ATHENAEUS,82,PRON:oth,5,0.00021522965003658903,0.00023621878154057594
ud23_oth,ATHENAEUS,83,PRON:parataxis,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,84,PRON:root,10,0.00043045930007317806,0.000450963128395645
ud23_oth,ATHENAEUS,85,PRON:xcomp,24,0.0010331023201756275,0.0010522472995898383
ud23_oth,ATHENAEUS,86,SCONJ:case,3,0.00012913779002195344,0.00015032104279854831
ud23_oth,ATHENAEUS,87,SCONJ:cc,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,88,SCONJ:mark,404,0.017390555722956395,0.017372817660575086
ud23_oth,ATHENAEUS,89,SCONJ:nmod,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,90,SCONJ:xcomp,1,4.3045930007317805e-05,6.442330405652071e-05
ud23_oth,ATHENAEUS,91,VERB:acl,148,0.006370797641083036,0.006377907101595551
ud23_oth,ATHENAEUS,92,VERB:advcl,1168,0.0502776462485472,0.05018575386002964
ud23_oth,ATHENAEUS,93,VERB:appos,7,0.0003013215100512247,0.00032211652028260357
ud23_oth,ATHENAEUS,94,VERB:case,0,0.0,2.1474434685506904e-05
ud23_oth,ATHENAEUS,95,VERB:ccomp,321,0.013817743532349016,0.01380806150278094
ud23_oth,ATHENAEUS,96,VERB:conj,435,0.018724979553183245,0.018704232611076513
ud23_oth,ATHENAEUS,97,VERB:csubj,54,0.0023244802203951616,0.0023407133807202525
ud23_oth,ATHENAEUS,98,VERB:nmod,277,0.011923722612027033,0.011918311250456332
ud23_oth,ATHENAEUS,99,VERB:nsubj,33,0.0014205156902414877,0.0014387871239289625
ud23_oth,ATHENAEUS,100,VERB:obl,35,0.0015066075502561233,0.00152468486267099
ud23_oth,ATHENAEUS,101,VERB:oth,3,0.00012913779002195344,0.00015032104279854831
ud23_oth,ATHENAEUS,102,VERB:parataxis,9,0.00038741337006586025,0.00040801425902463117
ud23_oth,ATHENAEUS,103,VERB:root,1486,0.06396625199087426,0.06384349432001203
ud23_oth,ATHENAEUS,104,VERB:xcomp,290,0.012483319702122164,0.012476646552279511
ud23_oth,DIODORUS,0,ADJ:advcl,11,0.0007205554827721735,0.0007507262460423671
ud23_oth,DIODORUS,1,ADJ:advmod,105,0.006878029608279838,0.006887097300649542
ud23_oth,DIODORUS,2,ADJ:amod,107,0.007009039696056596,0.0070176583869177795
ud23_oth,DIODORUS,3,ADJ:appos,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,4,ADJ:conj,49,0.003209747150530591,0.0032313868851388842
ud23_oth,DIODORUS,5,ADJ:iobj,5,0.000327525219441897,0.00035904298723765383
ud23_oth,DIODORUS,6,ADJ:nmod,726,0.04755666186296345,0.047426314586937364
ud23_oth,DIODORUS,7,ADJ:nsubj,76,0.004978383335516835,0.004993961549760094
ud23_oth,DIODORUS,8,ADJ:obj,121,0.007926110310493908,0.007931585990795444
ud23_oth,DIODORUS,9,ADJ:obl,59,0.003864797589414385,0.003884192316480073
ud23_oth,DIODORUS,10,ADJ:oth,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,11,ADJ:parataxis,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,12,ADJ:root,11,0.0007205554827721735,0.0007507262460423671
ud23_oth,DIODORUS,13,ADJ:xcomp,121,0.007926110310493908,0.007931585990795444
ud23_oth,DIODORUS,14,ADP:advcl,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,15,ADP:case,1325,0.08679418315210272,0.08652935992427457
ud23_oth,DIODORUS,16,ADP:cc,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,17,ADP:conj,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,18,ADP:mark,6,0.0003930302633302764,0.0004243235303717727
ud23_oth,DIODORUS,19,ADP:nmod,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,20,ADP:nsubj,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,21,ADP:obj,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,22,ADP:root,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,23,ADV_PART:acl,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,24,ADV_PART:advcl,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,25,ADV_PART:advmod,1636,0.10716625180138871,0.10683160883898554
ud23_oth,DIODORUS,26,ADV_PART:case,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,27,ADV_PART:cc,2,0.00013101008777675882,0.0001632013578352972
ud23_oth,DIODORUS,28,ADV_PART:conj,2,0.00013101008777675882,0.0001632013578352972
ud23_oth,DIODORUS,29,ADV_PART:mark,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,30,ADV_PART:nmod,6,0.0003930302633302764,0.0004243235303717727
ud23_oth,DIODORUS,31,ADV_PART:nsubj,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,32,ADV_PART:obj,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,33,ADV_PART:obl,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,34,ADV_PART:oth,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,35,ADV_PART:root,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,36,ADV_PART:xcomp,1,6.550504388837941e-05,9.792081470117832e-05
ud23_oth,DIODORUS,37,AUX:aux,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,38,AUX:conj,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,39,AUX:cop,90,0.005895453949954147,0.005907889153637758
ud23_oth,DIODORUS,40,CCONJ:advmod,1,6.550504388837941e-05,9.792081470117832e-05
ud23_oth,DIODORUS,41,CCONJ:case,2,0.00013101008777675882,0.0001632013578352972
ud23_oth,DIODORUS,42,CCONJ:cc,685,0.04487095506353989,0.04474981231843849
ud23_oth,DIODORUS,43,CCONJ:conj,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,44,CCONJ:mark,12,0.0007860605266605528,0.000816006789176486
ud23_oth,DIODORUS,45,CCONJ:nmod,1,6.550504388837941e-05,9.792081470117832e-05
ud23_oth,DIODORUS,46,CCONJ:obj,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,47,CCONJ:obl,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,48,DET:advmod,1,6.550504388837941e-05,9.792081470117832e-05
ud23_oth,DIODORUS,49,DET:det,2870,0.1879994759596489,0.18738779906648823
ud23_oth,DIODORUS,50,DET:root,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,51,DET:xcomp,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,52,NOUN:acl,9,0.0005895453949954147,0.0006201651597741294
ud23_oth,DIODORUS,53,NOUN:advcl,5,0.000327525219441897,0.00035904298723765383
ud23_oth,DIODORUS,54,NOUN:appos,7,0.00045853530721865583,0.0004896040735058915
ud23_oth,DIODORUS,55,NOUN:case,1,6.550504388837941e-05,9.792081470117832e-05
ud23_oth,DIODORUS,56,NOUN:conj,210,0.013756059216559676,0.013741554329732023
ud23_oth,DIODORUS,57,NOUN:iobj,44,0.002882221931088694,0.00290498416946829
ud23_oth,DIODORUS,58,NOUN:nmod,751,0.04919428796017293,0.049058328165290335
ud23_oth,DIODORUS,59,NOUN:nsubj,688,0.04506747019520503,0.04494565394784084
ud23_oth,DIODORUS,60,NOUN:obj,920,0.06026464037730905,0.060090739954956424
ud23_oth,DIODORUS,61,NOUN:obl,1063,0.06963186165334731,0.06942585762313543
ud23_oth,DIODORUS,62,NOUN:oth,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,63,NOUN:root,6,0.0003930302633302764,0.0004243235303717727
ud23_oth,DIODORUS,64,NOUN:xcomp,60,0.0039303026333027645,0.003949472859614192
ud23_oth,DIODORUS,65,NUM:advcl,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,66,NUM:conj,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,67,NUM:nsubj,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,68,NUM:nummod,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,69,NUM:obj,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,70,NUM:obl,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,71,NUM:root,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,72,NUM:xcomp,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,73,PRON:acl,1,6.550504388837941e-05,9.792081470117832e-05
ud23_oth,DIODORUS,74,PRON:advcl,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,75,PRON:appos,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,76,PRON:conj,5,0.000327525219441897,0.00035904298723765383
ud23_oth,DIODORUS,77,PRON:iobj,29,0.0018996462727630028,0.0019257760224565068
ud23_oth,DIODORUS,78,PRON:nmod,73,0.004781868203851697,0.004798119920357737
ud23_oth,DIODORUS,79,PRON:nsubj,134,0.00877767588104284,0.008780233051538988
ud23_oth,DIODORUS,80,PRON:obj,120,0.007860605266605529,0.007866305447661325
ud23_oth,DIODORUS,81,PRON:obl,190,0.012445958338792086,0.012435943467049645
ud23_oth,DIODORUS,82,PRON:oth,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,83,PRON:parataxis,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,84,PRON:root,6,0.0003930302633302764,0.0004243235303717727
ud23_oth,DIODORUS,85,PRON:xcomp,6,0.0003930302633302764,0.0004243235303717727
ud23_oth,DIODORUS,86,SCONJ:case,2,0.00013101008777675882,0.0001632013578352972
ud23_oth,DIODORUS,87,SCONJ:cc,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,88,SCONJ:mark,98,0.006419494301061182,0.006430133498710709
ud23_oth,DIODORUS,89,SCONJ:nmod,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,90,SCONJ:xcomp,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,91,VERB:acl,47,0.003078737062753832,0.0031008257988706465
ud23_oth,DIODORUS,92,VERB:advcl,827,0.05417267129568977,0.05401964944348337
ud23_oth,DIODORUS,93,VERB:appos,5,0.000327525219441897,0.00035904298723765383
ud23_oth,DIODORUS,94,VERB:case,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,95,VERB:ccomp,103,0.006747019520503079,0.006756536214381304
ud23_oth,DIODORUS,96,VERB:conj,461,0.030197825232542906,0.03012697065639586
ud23_oth,DIODORUS,97,VERB:csubj,45,0.0029477269749770734,0.0029702647126024087
ud23_oth,DIODORUS,98,VERB:nmod,211,0.013821564260448055,0.013806834872866143
ud23_oth,DIODORUS,99,VERB:nsubj,36,0.0023581815799816586,0.002382739824395339
ud23_oth,DIODORUS,100,VERB:obl,24,0.0015721210533211057,0.0015993733067859125
ud23_oth,DIODORUS,101,VERB:oth,0,0.0,3.264027156705944e-05
ud23_oth,DIODORUS,102,VERB:parataxis,1,6.550504388837941e-05,9.792081470117832e-05
ud23_oth,DIODORUS,103,VERB:root,710,0.04650858116074938,0.04638182589679146
ud23_oth,DIODORUS,104,VERB:xcomp,337,0.02207519979038386,0.02203218330776512
ud23_oth,HERODOTUS,0,ADJ:advcl,30,0.0017292062943109112,0.0017527224664540414
ud23_oth,HERODOTUS,1,ADJ:advmod,141,0.008127269583261282,0.00813148291813924
ud23_oth,HERODOTUS,2,ADJ:amod,116,0.00668626433800219,0.0066948251587506825
ud23_oth,HERODOTUS,3,ADJ:appos,4,0.00023056083924145483,0.0002585983966899405
ud23_oth,HERODOTUS,4,ADJ:conj,89,0.00512997867312237,0.005143234778611039
ud23_oth,HERODOTUS,5,ADJ:iobj,7,0.00040348146867254594,0.00043099732781656753
ud23_oth,HERODOTUS,6,ADJ:nmod,825,0.04755317309355006,0.0474384392150102
ud23_oth,HERODOTUS,7,ADJ:nsubj,99,0.005706380771226007,0.0057178978823664624
ud23_oth,HERODOTUS,8,ADJ:obj,154,0.008876592310796011,0.00887854495302129
ud23_oth,HERODOTUS,9,ADJ:obl,49,0.0028243702807078217,0.0028445823635893457
ud23_oth,HERODOTUS,10,ADJ:oth,1,5.764020981036371e-05,8.61994655633135e-05
ud23_oth,HERODOTUS,11,ADJ:parataxis,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,12,ADJ:root,49,0.0028243702807078217,0.0028445823635893457
ud23_oth,HERODOTUS,13,ADJ:xcomp,111,0.006398063288950372,0.0064074936068729705
ud23_oth,HERODOTUS,14,ADP:advcl,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,15,ADP:case,1005,0.05792841085941553,0.05778237508260782
ud23_oth,HERODOTUS,16,ADP:cc,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,17,ADP:conj,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,18,ADP:mark,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,19,ADP:nmod,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,20,ADP:nsubj,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,21,ADP:obj,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,22,ADP:root,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,23,ADV_PART:acl,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,24,ADV_PART:advcl,1,5.764020981036371e-05,8.61994655633135e-05
ud23_oth,HERODOTUS,25,ADV_PART:advmod,2454,0.14144907487463254,0.14105105881676866
ud23_oth,HERODOTUS,26,ADV_PART:case,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,27,ADV_PART:cc,1,5.764020981036371e-05,8.61994655633135e-05
ud23_oth,HERODOTUS,28,ADV_PART:conj,1,5.764020981036371e-05,8.61994655633135e-05
ud23_oth,HERODOTUS,29,ADV_PART:mark,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,30,ADV_PART:nmod,10,0.0005764020981036371,0.0006033962589431945
ud23_oth,HERODOTUS,31,ADV_PART:nsubj,2,0.00011528041962072741,0.00014366577593885585
ud23_oth,HERODOTUS,32,ADV_PART:obj,3,0.00017292062943109114,0.00020113208631439817
ud23_oth,HERODOTUS,33,ADV_PART:obl,0,0.0,2.873315518777117e-05
