level,unit,upos_raw,deprel_raw,count
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,advmod,13
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,amod,17
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,appos,1
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,conj,11
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,iobj,1
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,nmod,205
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,nsubj,9
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,obj,13
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,obl,5
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,root,2
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,vocative,1
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,xcomp,5
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADP,case,82
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADV,advmod,194
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADV,conj,1
document,tlg0013.tlg002.perseus-grc1.tb.xml,ADV,nmod,1
document,tlg0013.tlg002.perseus-grc1.tb.xml,AUX,cop,11
document,tlg0013.tlg002.perseus-grc1.tb.xml,CCONJ,advmod,32
document,tlg0013.tlg002.perseus-grc1.tb.xml,CCONJ,cc,173
document,tlg0013.tlg002.perseus-grc1.tb.xml,CCONJ,mark,6
document,tlg0013.tlg002.perseus-grc1.tb.xml,DET,det,5
document,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,acl,1
document,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,appos,9
document,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,conj,50
document,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,iobj,5
document,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,nmod,87
document,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,nsubj,78
document,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,obj,115
document,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,obl,124
document,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,root,2
document,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,vocative,13
document,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,xcomp,1
document,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,acl,1
document,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,appos,1
document,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,conj,3
document,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,iobj,5
document,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,nmod,19
document,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,nsubj,48
document,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,obj,37
document,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,obl,12
document,tlg0013.tlg002.perseus-grc1.tb.xml,PUNCT,punct,284
document,tlg0013.tlg002.perseus-grc1.tb.xml,SCONJ,cc,15
document,tlg0013.tlg002.perseus-grc1.tb.xml,SCONJ,mark,30
document,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,acl,9
document,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,advcl,84
document,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,appos,1
document,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,ccomp,6
document,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,conj,27
document,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,nmod,21
document,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,nsubj,4
document,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,root,162
document,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,vocative,2
document,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,xcomp,17
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,advcl,30
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,advmod,141
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,amod,116
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,appos,4
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,conj,89
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,iobj,7
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,nmod,825
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,nsubj,99
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,obj,154
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,obl,49
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,root,49
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,vocative,1
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,xcomp,111
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADP,case,1005
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,advcl,1
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,advmod,2454
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,cc,1
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,conj,1
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,nmod,10
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,nsubj,2
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,obj,3
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,root,7
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,xcomp,8
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,AUX,cop,368
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,CCONJ,advmod,2
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,CCONJ,cc,714
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,CCONJ,mark,63
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,DET,advmod,6
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,DET,det,2161
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,INTJ,discourse,31
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,acl,24
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,advcl,10
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,appos,12
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,conj,209
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,iobj,54
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,nmod,598
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,nsubj,851
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,obj,862
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,obl,875
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,root,37
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,vocative,46
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,xcomp,97
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NUM,conj,5
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,NUM,nummod,40
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,acl,8
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,advcl,4
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,appos,2
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,conj,21
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,iobj,98
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,nmod,156
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,nsubj,337
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,obj,524
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,obl,271
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,root,10
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,xcomp,27
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,PUNCT,punct,2190
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,SCONJ,case,4
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,SCONJ,mark,272
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,acl,137
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,advcl,1069
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,appos,20
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,ccomp,231
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,conj,444
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,csubj,54
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,nmod,163
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,nsubj,30
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,obl,13
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,parataxis,2
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,root,988
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,vocative,1
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,xcomp,262
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,X,nmod,3
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,X,root,1
document,tlg0016.tlg001.perseus-grc1.1.tb.xml,X,xcomp,1
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,advcl,2
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,advmod,37
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,amod,40
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,appos,4
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,conj,28
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,iobj,4
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,nmod,508
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,nsubj,13
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,obj,31
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,obl,16
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,root,2
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,vocative,3
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,xcomp,22
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADP,case,226
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,advmod,178
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,case,2
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,conj,1
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,nmod,1
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,obj,2
document,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,obl,1
document,tlg0020.tlg001.perseus-grc1.tb.xml,AUX,cop,17
document,tlg0020.tlg001.perseus-grc1.tb.xml,CCONJ,advmod,56
document,tlg0020.tlg001.perseus-grc1.tb.xml,CCONJ,cc,102
document,tlg0020.tlg001.perseus-grc1.tb.xml,CCONJ,mark,6
document,tlg0020.tlg001.perseus-grc1.tb.xml,DET,det,15
document,tlg0020.tlg001.perseus-grc1.tb.xml,INTJ,discourse,2
document,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,advcl,1
document,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,appos,64
document,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,conj,274
document,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,iobj,17
document,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,nmod,213
document,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,nsubj,198
document,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,obj,280
document,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,obl,245
document,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,root,6
document,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,vocative,8
document,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,xcomp,9
document,tlg0020.tlg001.perseus-grc1.tb.xml,NUM,nummod,12
document,tlg0020.tlg001.perseus-grc1.tb.xml,PART,advmod,362
document,tlg0020.tlg001.perseus-grc1.tb.xml,PART,cc,228
document,tlg0020.tlg001.perseus-grc1.tb.xml,PRON,iobj,19
document,tlg0020.tlg001.perseus-grc1.tb.xml,PRON,nmod,22
document,tlg0020.tlg001.perseus-grc1.tb.xml,PRON,nsubj,69
document,tlg0020.tlg001.perseus-grc1.tb.xml,PRON,obj,59
document,tlg0020.tlg001.perseus-grc1.tb.xml,PRON,obl,15
document,tlg0020.tlg001.perseus-grc1.tb.xml,PUNCT,punct,574
document,tlg0020.tlg001.perseus-grc1.tb.xml,SCONJ,mark,21
document,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,acl,47
document,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,advcl,153
document,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,appos,2
document,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,ccomp,4
document,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,conj,71
document,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,csubj,4
document,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,nmod,30
document,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,obl,1
document,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,parataxis,2
document,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,root,265
document,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,xcomp,16
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,advcl,5
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,advmod,39
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,amod,18
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,conj,18
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,iobj,1
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,nmod,267
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,nsubj,24
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,obj,46
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,obl,9
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,root,11
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,vocative,2
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,xcomp,52
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADP,case,167
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADP,mark,1
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,advmod,233
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,case,2
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,cc,3
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,conj,2
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,mark,3
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,nmod,2
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,obj,10
document,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,obl,1
document,tlg0020.tlg002.perseus-grc1.tb.xml,AUX,cop,31
document,tlg0020.tlg002.perseus-grc1.tb.xml,CCONJ,advmod,16
document,tlg0020.tlg002.perseus-grc1.tb.xml,CCONJ,cc,62
document,tlg0020.tlg002.perseus-grc1.tb.xml,CCONJ,mark,9
document,tlg0020.tlg002.perseus-grc1.tb.xml,DET,det,22
document,tlg0020.tlg002.perseus-grc1.tb.xml,INTJ,discourse,1
document,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,acl,1
document,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,appos,11
document,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,conj,57
document,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,iobj,18
document,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,nmod,113
document,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,nsubj,144
document,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,obj,264
document,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,obl,175
document,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,root,3
document,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,vocative,6
document,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,xcomp,9
document,tlg0020.tlg002.perseus-grc1.tb.xml,NUM,nummod,5
document,tlg0020.tlg002.perseus-grc1.tb.xml,PART,advmod,295
document,tlg0020.tlg002.perseus-grc1.tb.xml,PART,cc,201
document,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,appos,1
document,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,conj,1
document,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,iobj,7
document,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,nmod,13
document,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,nsubj,64
document,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,obj,62
document,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,obl,25
document,tlg0020.tlg002.perseus-grc1.tb.xml,PUNCT,punct,527
document,tlg0020.tlg002.perseus-grc1.tb.xml,SCONJ,mark,34
document,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,acl,30
document,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,advcl,183
document,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,appos,1
document,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,ccomp,8
document,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,conj,79
document,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,csubj,5
document,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,nmod,24
document,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,nsubj,2
document,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,parataxis,2
document,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,root,269
document,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,xcomp,29
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,advcl,1
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,advmod,34
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,amod,25
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,conj,11
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,iobj,1
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,nmod,209
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,nsubj,10
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,obj,6
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,obl,12
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,root,2
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,vocative,4
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,xcomp,21
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADP,case,120
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,acl,1
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,advmod,113
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,case,2
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,cc,1
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,conj,4
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,nmod,2
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,obj,9
document,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,obl,1
document,tlg0020.tlg003.perseus-grc1.tb.xml,AUX,cop,10
document,tlg0020.tlg003.perseus-grc1.tb.xml,CCONJ,advmod,11
document,tlg0020.tlg003.perseus-grc1.tb.xml,CCONJ,cc,51
document,tlg0020.tlg003.perseus-grc1.tb.xml,DET,det,10
document,tlg0020.tlg003.perseus-grc1.tb.xml,INTJ,discourse,3
document,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,acl,2
document,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,appos,16
document,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,conj,54
document,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,iobj,5
document,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,nmod,94
document,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,nsubj,108
document,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,obj,180
document,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,obl,122
document,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,root,2
document,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,vocative,3
document,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,xcomp,2
document,tlg0020.tlg003.perseus-grc1.tb.xml,NUM,nummod,2
document,tlg0020.tlg003.perseus-grc1.tb.xml,PART,advmod,146
document,tlg0020.tlg003.perseus-grc1.tb.xml,PART,cc,154
document,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,conj,1
document,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,iobj,5
document,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,nmod,19
document,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,nsubj,56
document,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,obj,24
document,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,obl,11
document,tlg0020.tlg003.perseus-grc1.tb.xml,PUNCT,punct,323
document,tlg0020.tlg003.perseus-grc1.tb.xml,SCONJ,mark,13
document,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,acl,13
document,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,advcl,105
document,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,ccomp,1
document,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,conj,51
document,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,csubj,1
document,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,nmod,16
document,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,obl,1
document,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,root,178
document,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,xcomp,21
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,advcl,11
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,advmod,105
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,amod,107
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,conj,49
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,iobj,5
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,nmod,726
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,nsubj,76
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,obj,121
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,obl,59
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,root,11
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,xcomp,121
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADP,case,1325
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADP,mark,6
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADV,advmod,1636
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADV,cc,2
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADV,conj,2
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADV,nmod,6
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADV,xcomp,1
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,AUX,cop,90
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,CCONJ,advmod,1
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,CCONJ,case,2
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,CCONJ,cc,685
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,CCONJ,mark,12
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,CCONJ,nmod,1
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,DET,advmod,1
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,DET,det,2870
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,acl,9
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,advcl,5
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,appos,7
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,case,1
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,conj,210
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,iobj,44
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,nmod,751
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,nsubj,688
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,obj,920
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,obl,1063
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,root,6
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,xcomp,60
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,acl,1
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,conj,5
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,iobj,29
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,nmod,73
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,nsubj,134
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,obj,120
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,obl,190
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,root,6
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,xcomp,6
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,PUNCT,punct,1615
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,SCONJ,case,2
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,SCONJ,mark,98
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,acl,47
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,advcl,827
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,appos,5
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,ccomp,103
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,conj,461
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,csubj,45
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,nmod,211
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,nsubj,36
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,obl,24
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,parataxis,1
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,root,710
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,xcomp,337
document,tlg0060.tlg001.perseus-grc3.11.tb.xml,X,nmod,1
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,advmod,11
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,amod,7
